Start Date;Start Hour;End Date;End Hour;Maneuver Duration;Data available;Satellite;Maneuver;Maneuver Type;Propellant Type;Propellant subtype;Propellant Name
04/08/2010;20:39:17;04/08/2010;20:40:11;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/08/2010;21:01:17;05/08/2010;21:02:11;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/08/2010;21:23:18;06/08/2010;21:24:12;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/08/2010;20:37:01;09/08/2010;20:37:52;00:00:51;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/10/2010;05:13:35;12/10/2010;05:14:34;00:00:59;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/12/2010;04:25:30;03/12/2010;04:26:23;00:00:53;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/12/2010;05:24:06;14/12/2010;05:25:05;00:00:59;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/02/2011;01:18:52;24/02/2011;01:20:34;00:01:42;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/02/2011;02:45:12;28/02/2011;02:46:54;00:01:42;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/03/2011;19:04:02;27/03/2011;19:04:54;00:00:52;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/04/2011;00:00:41;11/04/2011;00:08:10;00:07:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/04/2011;00:10:46;14/04/2011;00:15:08;00:04:22;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/05/2011;00:15:51;05/05/2011;00:16:42;00:00:51;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/07/2011;03:27:11;08/07/2011;03:28:04;00:00:53;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/09/2011;23:29:59;05/09/2011;02:24:21;02:54:22;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/09/2011;22:52:58;06/09/2011;01:52:14;02:59:16;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/09/2011;22:42:09;08/09/2011;01:36:50;02:54:41;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/09/2011;02:31:20;09/09/2011;04:11:38;01:40:18;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/09/2011;22:19:16;11/09/2011;22:20:15;00:00:59;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/09/2011;21:29:15;19/09/2011;21:30:13;00:00:58;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/09/2011;22:45:45;29/09/2011;01:40:12;02:54:27;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/09/2011;23:04:56;30/09/2011;02:04:17;02:59:21;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/10/2011;22:17:13;03/10/2011;01:16:37;02:59:24;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/10/2011;21:07:56;05/10/2011;00:07:22;02:59:26;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/10/2011;21:29:31;06/10/2011;00:28:56;02:59:25;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/10/2011;21:51:06;07/10/2011;00:50:31;02:59:25;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/10/2011;21:03:25;10/10/2011;00:02:51;02:59:26;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/10/2011;22:21:13;11/10/2011;01:20:37;02:59:24;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/10/2011;22:42:48;12/10/2011;01:42:13;02:59:25;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/10/2011;23:05:16;13/10/2011;02:02:53;02:57:37;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/10/2011;21:35:51;14/10/2011;00:30:35;02:54:44;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/10/2011;21:28:54;17/10/2011;02:01:16;04:32:22;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/10/2011;21:53:10;18/10/2011;00:05:59;02:12:49;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/10/2011;23:13:44;18/10/2011;23:14:47;00:01:03;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/11/2011;22:20:50;20/11/2011;22:21:46;00:00:56;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/01/2012;23:41:47;18/01/2012;23:42:41;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/04/2012;19:33:30;25/04/2012;22:32:46;02:59:16;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/04/2012;19:54:11;26/04/2012;22:53:23;02:59:12;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/04/2012;19:00:57;29/04/2012;21:59:33;02:58:36;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/05/2012;19:41:51;01/05/2012;19:47:09;00:05:18;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/05/2012;20:01:05;02/05/2012;20:05:24;00:04:19;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/05/2012;03:10:42;02/05/2012;03:16:00;00:05:18;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/06/2012;21:27:03;05/06/2012;21:27:58;00:00:55;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/07/2012;00:19:08;09/07/2012;00:20:01;00:00:53;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/08/2012;01:36:44;10/08/2012;01:37:36;00:00:52;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/10/2012;23:57:17;02/10/2012;23:58:13;00:00:56;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/11/2012;00:14:57;26/11/2012;00:15:51;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/02/2013;21:53:01;13/02/2013;21:53:56;00:00:55;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/04/2013;22:34:23;03/04/2013;22:35:16;00:00:53;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/06/2013;22:32:56;13/06/2013;22:33:51;00:00:55;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/06/2008;01:31:37;23/06/2008;04:20:53;02:49:16;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/06/2008;02:08:06;25/06/2008;04:59:26;02:51:20;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
28/06/2008;02:11:31;28/06/2008;05:03:53;02:52:22;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/06/2008;18:58:51;30/06/2008;21:54:37;02:55:46;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
04/07/2008;22:32:21;05/07/2008;01:21:54;02:49:33;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/07/2008;03:49:18;04/07/2008;06:46:05;02:56:47;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/07/2008;03:12:08;08/07/2008;03:12:58;00:00:50;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/08/2008;16:45:22;27/08/2008;16:46:14;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/12/2008;23:47:22;18/12/2008;23:48:14;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/05/2009;06:27:02;05/05/2009;06:27:54;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/08/2009;21:13:23;23/08/2009;21:14:15;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/12/2009;15:56:01;17/12/2009;15:56:53;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/07/2010;22:02:51;25/07/2010;22:03:42;00:00:51;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/11/2010;01:00:30;05/11/2010;01:01:22;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/02/2011;21:42:42;28/02/2011;21:43:34;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/05/2011;08:05:01;26/05/2011;08:05:52;00:00:51;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/08/2011;09:59:55;28/08/2011;10:00:47;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/10/2011;00:07:24;28/10/2011;00:08:16;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/12/2011;03:18:47;16/12/2011;03:19:39;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/03/2012;19:29:50;08/03/2012;19:30:42;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/05/2012;08:42:07;21/05/2012;08:42:59;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/08/2012;04:14:27;01/08/2012;04:15:19;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/10/2012;19:24:17;22/10/2012;19:25:09;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/12/2012;17:21:59;19/12/2012;17:22:50;00:00:51;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/03/2013;17:21:12;07/03/2013;17:22:04;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/05/2013;01:15:18;16/05/2013;01:16:10;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/05/2013;01:15:18;16/05/2013;01:16:10;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/08/2013;17:58:16;11/08/2013;17:59:08;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/10/2013;21:24:00;28/10/2013;21:24:52;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/12/2013;05:54:38;18/12/2013;05:55:30;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/02/2014;16:28:09;27/02/2014;16:29:01;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/04/2014;08:57:29;25/04/2014;08:58:22;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/05/2014;23:25:42;25/05/2014;23:26:33;00:00:51;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/07/2014;11:48:20;10/07/2014;11:49:12;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/10/2014;19:00:46;16/10/2014;19:01:39;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/12/2014;05:01:35;10/12/2014;05:02:28;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/03/2015;11:12:59;05/03/2015;11:13:51;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/05/2015;21:21:52;19/05/2015;21:22:45;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/09/2015;21:33:49;06/09/2015;21:33:53;00:00:04;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/11/2015;21:49:34;19/11/2015;01:35:35;03:46:01;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/01/2016;03:45:46;21/01/2016;03:46:38;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/04/2016;21:02:43;26/04/2016;21:03:37;00:00:54;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/08/2016;21:48:38;31/08/2016;21:49:30;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/10/2016;13:32:07;02/10/2016;16:28:42;02:56:35;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/10/2016;15:45:05;03/10/2016;18:40:48;02:55:43;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/10/2016;05:01:42;11/10/2016;07:58:13;02:56:31;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
13/10/2016;04:33:26;13/10/2016;07:30:26;02:57:00;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
14/10/2016;10:28:29;14/10/2016;10:29:27;00:00:58;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/11/2016;06:26:01;03/11/2016;06:26:54;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/01/2017;23:14:13;29/01/2017;23:14:14;00:00:01;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/03/2017;13:10:25;30/03/2017;13:11:19;00:00:54;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/06/2017;05:47:11;28/06/2017;05:48:14;00:01:03;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/07/2017;20:42:23;03/07/2017;21:43:23;01:01:00;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/07/2017;15:26:02;04/07/2017;16:27:03;01:01:01;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/07/2017;15:43:29;05/07/2017;16:48:28;01:04:59;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/07/2017;16:00:24;06/07/2017;17:05:18;01:04:54;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/07/2017;04:27:05;10/07/2017;04:28:01;00:00:56;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/10/2017;02:02:12;13/10/2017;02:03:07;00:00:55;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/11/2017;02:15:55;06/11/2017;02:16:47;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/02/2018;00:55:01;05/02/2018;06:41:14;05:46:13;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/03/2018;04:21:15;02/03/2018;04:22:07;00:00:52;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/04/2018;00:55:02;06/04/2018;06:41:11;05:46:09;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/04/2018;23:45:08;09/04/2018;05:31:17;05:46:09;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/04/2018;02:02:44;10/04/2018;02:03:46;00:01:02;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/04/2018;22:21:15;11/04/2018;05:59:14;07:37:59;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/04/2018;22:35:11;12/04/2018;04:21:25;05:46:14;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/04/2018;04:24:49;13/04/2018;04:25:49;00:01:00;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/04/2018;21:53:12;17/04/2018;03:39:29;05:46:17;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/04/2018;22:07:11;18/04/2018;03:53:26;05:46:15;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/04/2018;02:03:15;19/04/2018;02:04:19;00:01:04;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/04/2018;21:27:18;23/04/2018;03:09:22;05:42:04;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/06/2018;20:58:03;19/06/2018;20:58:54;00:00:51;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/07/2018;02:34:29;16/07/2018;02:35:58;00:01:29;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/07/2018;08:37:49;18/07/2018;08:39:18;00:01:29;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/08/2018;17:24:36;08/08/2018;17:25:31;00:00:55;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/09/2018;00:54:58;25/09/2018;06:40:17;05:45:19;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
26/09/2018;01:08:54;26/09/2018;06:54:19;05:45:25;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/09/2018;01:25:36;27/09/2018;01:25:38;00:00:02;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/10/2018;00:27:01;01/10/2018;06:12:18;05:45:17;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
01/10/2018;22:49:43;02/10/2018;06:25:42;07:35:59;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
18/12/2018;20:09:07;18/12/2018;20:10:01;00:00:54;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/05/2019;19:58:10;22/05/2019;20:03:34;00:05:24;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/05/2019;02:46:03;28/05/2019;02:51:33;00:05:30;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/06/2019;06:56:55;04/06/2019;06:57:50;00:00:55;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/07/2019;03:48:18;31/07/2019;03:49:11;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/09/2019;20:51:37;11/09/2019;00:46:01;03:54:24;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
11/09/2019;21:05:31;12/09/2019;00:59:56;03:54:25;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
13/09/2019;01:13:46;13/09/2019;01:14:39;00:00:53;All data available;JASON2;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/09/2019;22:08:59;16/09/2019;02:03:27;03:54:28;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
16/09/2019;20:33:35;17/09/2019;00:23:05;03:49:30;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
17/09/2019;20:49:02;18/09/2019;00:35:34;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
18/09/2019;21:03:02;19/09/2019;00:49:33;03:46:31;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
19/09/2019;21:17:00;20/09/2019;01:03:32;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
22/09/2019;20:07:06;22/09/2019;23:53:38;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
23/09/2019;20:21:05;24/09/2019;00:07:36;03:46:31;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
24/09/2019;18:43:13;24/09/2019;22:29:45;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
25/09/2019;02:10:36;25/09/2019;05:57:07;03:46:31;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
25/09/2019;18:57:12;25/09/2019;22:43:44;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
26/09/2019;02:24:34;26/09/2019;06:11:06;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
26/09/2019;19:11:10;26/09/2019;22:57:42;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/09/2019;02:38:33;27/09/2019;06:25:05;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
29/09/2019;18:01:17;29/09/2019;21:47:48;03:46:31;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
30/09/2019;18:15:16;30/09/2019;22:01:47;03:46:31;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
30/09/2019;01:28:39;30/09/2019;05:15:11;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
01/10/2019;01:42:38;01/10/2019;05:29:10;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
01/10/2019;18:29:14;01/10/2019;22:15:46;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
02/10/2019;01:56:37;02/10/2019;05:43:09;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
02/10/2019;18:43:13;02/10/2019;22:29:45;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
03/10/2019;02:10:36;03/10/2019;05:57:08;03:46:32;All data available;JASON2;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
02/02/2016;03:35:23;02/02/2016;06:31:24;02:56:01;All data available;JASON3;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
03/02/2016;20:53:08;03/02/2016;23:47:34;02:54:26;All data available;JASON3;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
04/02/2016;21:04:23;04/02/2016;23:55:05;02:50:42;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/02/2016;22:35:10;08/02/2016;01:31:52;02:56:42;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/02/2016;23:25:01;10/02/2016;02:15:14;02:50:13;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/02/2016;22:18:55;12/02/2016;01:09:05;02:50:10;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/02/2016;02:46:19;23/02/2016;02:47:13;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/04/2016;01:49:14;04/04/2016;01:50:06;00:00:52;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/05/2016;20:02:28;19/05/2016;20:03:22;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/07/2016;02:50:35;25/07/2016;02:51:26;00:00:51;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/09/2016;20:52:12;14/09/2016;20:53:05;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/12/2016;21:13:02;22/12/2016;21:13:55;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/04/2017;23:41:49;12/04/2017;23:42:42;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/09/2017;16:34:44;06/09/2017;16:35:37;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/12/2017;19:36:11;12/12/2017;19:37:03;00:00:52;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/04/2018;00:21:08;04/04/2018;00:22:01;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/08/2018;17:35:14;19/08/2018;17:36:07;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
